time_sequence,contributor,grant,amount,flag
427,0d8ae0b36c,APY.Vision,5.600819547467499,0
428,1c0c1cd518,Nethermind,5.0,0
429,1c0c1cd518,The Giving Block - Making Crypto Donations Easy,1.0,0
430,1c0c1cd518,Bankless,1.0,0
431,1c0c1cd518,DeFi Dad DeFi Tutorials on YouTube and Twitter,1.0,0
432,1c0c1cd518,/r/ethstaker,1.0,0
433,1c0c1cd518,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),1.0,0
434,1c0c1cd518,RadicalxChange Foundation,1.0,0
435,a272d37f9f,Gallerist by Collectorshub,65.55,0
436,1c0c1cd518,EIP-1559 Community Fund,5.0,0
437,261546ff67,Developing the Certified Ethereum Professional Exam & Certification (non-profit),47.5,0
438,a6e2a2177f,EtherDrops,10.0,0
439,f8c0e7012d,Coin Center is educating policy makers about public blockchains,0.95,0
440,f8c0e7012d,Bankless,0.95,0
441,f8c0e7012d,EthHub - Ethereum Information Hub,0.95,0
442,f8c0e7012d,The Daily Gwei by Anthony Sassano (sassal0x),0.95,0
443,f8c0e7012d,Finematics - DeFi Education,0.95,0
444,9be15b43f6,EtherDrops,8.7291719,0
445,f8c0e7012d,Ethereum Staking Guides (Ubuntu),0.95,0
446,e0c9ec4485,Commons Stack Community Fund - Panvala League,2.9709742047538312,0
447,61f93e776d,Coin Center is educating policy makers about public blockchains,99.75,0
448,87334465e5,Zero Knowledge Podcast,4.75,0
449,87334465e5,BUIDL Honduras,4.75,0
450,85f3499905,Borderless Basic Income -- Decentralized UBI and Distributions,9.5,0
451,2bd5c9259b,EtherDrops,23.75,0
452,f6456c4817,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",23.75,0
453,50fdbe903c,BanklessFR & The Daily Gwei FR,47.5,0
454,50fdbe903c,BanklessRU,47.5,0
455,50fdbe903c,The Daily Gwei by Anthony Sassano (sassal0x),23.75,0
456,867108e928,Huddle 01 - Video conferencing solution powered by Blockchain and Web3 technology,4.75,0
457,867108e928,WalletConnect,1.9,0
458,867108e928,@PaulRBerg Open-Source Engineering,1.9,0
459,867108e928,Week in Ethereum News,1.9,0
460,867108e928,Web3Bridge,1.9,0
461,867108e928,ETHPlanet,4.75,0
462,867108e928,DeFi LATAM,1.9,0
463,867108e928,ENSPortal,4.75,0
464,9265d733f2,Bankless,0.95,0
465,9265d733f2,Coin Center is educating policy makers about public blockchains,4.75,0
466,f0b2080c00,@PaulRBerg Open-Source Engineering,14.25,0
467,9265d733f2,The Gitcoin Open Source Support Fund,0.95,0
468,e528885224,Ethereum Staking Guides (Ubuntu),4.75,0
469,e528885224,Developing the Certified Ethereum Professional Exam & Certification (non-profit),9.5,0
470,e528885224,The Ethereum 2.0 Annotated Specification,4.75,0
471,e528885224,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
472,e528885224,DAppNode - Panvala League,4.75,0
473,f439754475,Developing the Certified Ethereum Professional Exam & Certification (non-profit),140.0204886866875,0
474,928eee8b60,Democracy Earth Foundation,5.89559952365,0
475,33e476b44c,Open Reviews: A Web2 to Web3 Replication Protocol,1.9,0
476,de6be3b7f6,POAP (Proof of Attendance Protocol),4.75,0
477,d4f9f5545d,EtherDrops,56.008195474675,0
478,9868c40e56,Developing the Certified Ethereum Professional Exam & Certification (non-profit),1.0,0
479,9c9d01fe7a,Coin Center is educating policy makers about public blockchains,9.5,0
480,0960f1ca08,The Gitcoin Open Source Support Fund,2.8004097737337497,0
481,9027e1b10d,EtherDrops,5.600819547467499,0
482,0960f1ca08,WalletConnect,4.75,0
483,0960f1ca08,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",4.75,0
484,5c49839f9d,Coin Center is educating policy makers about public blockchains,21000.0,0
485,e5d452bbac,Pictosis: The Open Web for Digital Goods & Creative Economies,15.1715,0
486,0598486329,Reach Platform,1.9,0
487,0598486329,DAppNode - Panvala League,1.9,0
488,0598486329,Bankless,1.9,0
489,0598486329,Giveth 2.0,4.75,0
490,0598486329,FightPandemics⚛️,4.75,0
491,0598486329,PIXEL,4.75,0
492,0598486329,KERNEL Block II [Panvala League],4.75,0
493,e3c7235c84,Cryptoouf: A blog about DeFI,2.296336014461675,0
494,17c96a5d19,EtherDrops,9.9,0
495,74655a2cc7,DAppChaser,0.473765,0
496,0598486329,Rotki - The portfolio tracker and accounting tool that protects your privacy,1.9,0
497,0598486329,RadicalxChange Foundation,1.9,0
498,0598486329,Help me Open Source 2850+ cryptocurrency whitepapers,1.9,0
499,6e1d51496d,EtherDrops,9.5,0
500,34906d6c29,EtherDrops,2.8004097737337497,0
501,74655a2cc7,DAppChaser,5.600819547467499,0
502,6ddd75a493,EthCC by Ethereum France,0.95,0
503,cf40bf1a6b,EtherDrops,11.201639094934999,0
504,d7e45a6b91,Rotki - The portfolio tracker and accounting tool that protects your privacy,14.25,0
505,d7e45a6b91,Nethermind,4.75,0
506,d7e45a6b91,CryptoScamDB,4.75,0
507,d7e45a6b91,Ethereum on ARM,4.75,0
508,d7e45a6b91,/r/ethstaker,4.75,0
509,d7e45a6b91,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
510,d7e45a6b91,Ethereum Staking Guides (Ubuntu),4.75,0
511,d7e45a6b91,The Daily Gwei by Anthony Sassano (sassal0x),4.75,0
512,d7e45a6b91,EthHub - Ethereum Information Hub,4.75,0
513,e0c9ec4485,Pandemic Pods & Distance Learning,4.75,0
514,e0c9ec4485,TokenEngineering Academy – Education for Web3 Crypto Economic System Designers,1.0003499999999999,0
515,e0c9ec4485,clr.fund,1.0003499999999999,0
516,d7e45a6b91,DAppNode - Panvala League,19.0,0
517,d7e45a6b91,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
518,d16c764977,Coin Center is educating policy makers about public blockchains,4.75,0
519,e0c9ec4485,Raisin Education,9.5,0
520,d7e45a6b91,Rotki - The portfolio tracker and accounting tool that protects your privacy,14.25,0
521,d7e45a6b91,Nethermind,4.75,0
522,d7e45a6b91,Ethereum on ARM,4.75,0
523,d7e45a6b91,/r/ethstaker,4.75,0
524,d7e45a6b91,Ethereum Staking Guides (Ubuntu),4.75,0
525,d7e45a6b91,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
526,d7e45a6b91,EthHub - Ethereum Information Hub,4.75,0
527,d7e45a6b91,CryptoScamDB,4.75,0
528,d7e45a6b91,DAppNode - Panvala League,19.0,0
529,d7e45a6b91,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
530,d7e45a6b91,The Daily Gwei by Anthony Sassano (sassal0x),4.75,0
531,55a403f78c,Democracy Earth Foundation,4.5,0
532,55a403f78c,POAP (Proof of Attendance Protocol),4.5,0
533,55a403f78c,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),4.5,0
534,55a403f78c,/r/ethstaker,4.5,0
535,55a403f78c,beaconcha.in - Open source Eth2 blockchain explorer,4.5,0
536,55a403f78c,Lighthouse: Ethereum 2.0 Client,4.5,0
537,55a403f78c,Ethereum Staking Guides (Ubuntu),4.5,0
538,55a403f78c,clr.fund,4.5,0
539,55a403f78c,The Ethereum 2.0 Annotated Specification,4.5,0
540,55a403f78c,The Defiant,4.5,0
541,55a403f78c,Week in Ethereum News,4.5,0
542,55a403f78c,Rekt- The dark web of DeFi journalism,4.5,0
543,55a403f78c,Prysm by Prysmatic Labs,4.5,0
544,55a403f78c,Commons Simulator: Reverse the Apocalypse with Economies that Fund Public Goods ,4.5,0
545,55a403f78c,@antiprosynth | antiprosynthesis.eth ⟠ Twitter account activity,4.5,0
546,55a403f78c,ETH Memes Twitter,4.5,0
547,55a403f78c,Furucombo - Build your own DeFi legos into one transaction without knowing how to code.,4.5,0
548,55a403f78c,Web3Bridge,4.5,0
549,55a403f78c,Help me Open Source 2850+ cryptocurrency whitepapers,4.5,0
550,55a403f78c,Web3API,4.5,0
551,55a403f78c,Coin Center is educating policy makers about public blockchains,45.0,0
552,55a403f78c,Nimbus,4.5,0
553,55a403f78c,Lodestar -Ethereum 2.0 Client,4.5,0
554,55a403f78c,Ethereum Magicians,4.5,0
555,87334465e5,Coin Center is educating policy makers about public blockchains,9.5,0
556,65e1e367df,CREAM: Confidential Reliable Ethereum Anonymous Mixer,4.75,0
557,65e1e367df,Our Bible,4.75,0
558,65e1e367df,Ethereum Swarm,23.75,0
559,65e1e367df,/r/ethstaker,4.75,0
560,65e1e367df,DeFi LATAM,9.5,0
561,65e1e367df,Nimbus,19.0,0
562,65e1e367df,BUIDL Honduras,4.75,0
563,65e1e367df,ETH Colombia community growth 🇨🇴,4.75,0
564,65e1e367df,EmpanaDAO,4.75,0
565,8cd1db1615,DeFi Dad DeFi Tutorials on YouTube and Twitter,2.0,0
566,8cd1db1615,EthHub - Ethereum Information Hub,1.0,0
567,8cd1db1615,Bankless,1.0,0
568,8cd1db1615,/r/ethstaker,1.0,0
569,8cd1db1615,Ethereum Magicians,1.0,0
570,8cd1db1615,Prysm by Prysmatic Labs,2.0,0
571,8cd1db1615,Coin Center is educating policy makers about public blockchains,1.0,0
572,d154eebfb2,EtherDrops,5.600819547467499,0
573,a7cdfe2e88,EthCC by Ethereum France,23.75,0
574,a7cdfe2e88,Rekt- The dark web of DeFi journalism,23.75,0
575,a7cdfe2e88,Ethereum.cn,23.75,0
576,a7cdfe2e88,Cryptoouf: A blog about DeFI,23.75,0
577,a7cdfe2e88,Caio Investe,23.75,0
578,a7cdfe2e88,Learn Crypto! Decentralize Awareness (by Usecripto),4.75,0
579,a7cdfe2e88,Spread blockchain knowledge to the Arab world,23.75,0
580,a7cdfe2e88,DeFi LATAM,23.75,0
581,a7cdfe2e88,BUIDL Honduras,23.75,0
582,a7cdfe2e88,Ethereum Staking Guides (Ubuntu),4.75,0
583,a7cdfe2e88,WalletConnect,4.75,0
584,a7cdfe2e88,Decentralised Finance Working Group,23.75,0
585,a7cdfe2e88,Fuzzing @ Home - helping find bugs in ETH 2.0 clients,23.75,0
586,a7cdfe2e88,DAI Para Principiantes,23.75,0
587,a7cdfe2e88,ETH Colombia community growth 🇨🇴,23.75,0
588,4acfebecf2,DAppChaser,0.5600819547467499,0
589,e9acca0c84,/r/ethstaker,95.0,0
590,4125ac5d57,EtherDrops,1.9,0
591,d754c344d0,/r/ethstaker,4.75,0
592,ebab69388e,EtherDrops,2.8004097737337497,0
593,32f69c0889,Nimbus,4.75,0
594,4dbb77cce4,EtherDrops,5.600819547467499,0
595,b9c5d06575,Coin Center is educating policy makers about public blockchains,47.5,0
596,3ccee124cd,WalletConnect,0.95,0
597,3ccee124cd,The Daily Ape,0.95,0
598,3ccee124cd,Ethereum on ARM,0.95,0
599,3ccee124cd,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.95,0
600,3ccee124cd,WhalerDAO,0.95,0
601,3ccee124cd,seedbank,0.95,0
602,3ccee124cd,ETH Gas.watch,0.95,0
603,3ccee124cd,Liquidity Vision,0.95,0
604,3ccee124cd,"Mask Network(Maskbook) - The Portal to the New, Open Internet.",0.95,0
605,3ccee124cd,Frame,0.95,0
606,3ccee124cd,Snapshot,0.95,0
607,3ccee124cd,Yield Farming Tools,0.95,0
608,79bb2656f9,EtherDrops,2.2403278189869997,0
609,ff734df6f7,EtherDrops,50.40737592720749,0
610,ff734df6f7,Gallerist by Collectorshub,1.0,0
611,66ffec2f68,Coin Center is educating policy makers about public blockchains,0.9499999999999998,0
612,33c1e5d0b7,beaconcha.in - Open source Eth2 blockchain explorer,4.75,0
613,33c1e5d0b7,R&D in Rent-Free Public Financial Utilities,23.75,0
614,33c1e5d0b7,Snapshot,4.75,0
615,33c1e5d0b7,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,4.75,0
616,33c1e5d0b7,OpenEthereum (Ex-Parity client),4.75,0
617,33c1e5d0b7,APY.Vision,4.75,0
618,33c1e5d0b7,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
619,5ee44dd420,EtherDrops,4.75,0
620,36640ffa5a,EtherDrops,19.71010371332625,0
621,aca4fd23bc,Bankless,0.947482704725656,0
622,8d213533eb,Bankless,1.8999999999999997,0
623,5925625c96,Bankless,4.75,0
624,8cfd142244,Bankless,4.75,0
625,ad2ee6f0eb,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",0.9999999999999999,0
626,154a01b592,Dystopia Labs - We Run Free Technical Edu Summits,1.1262916407615,0
627,9e20665aca,EtherDrops,2.81572910190375,0
628,863490ecd9,The Daily Gwei by Anthony Sassano (sassal0x),0.9499999999999998,0
629,863490ecd9,EthHub - Ethereum Information Hub,0.9499999999999998,0
630,863490ecd9,Snapshot,0.9499999999999998,0
631,863490ecd9,The Defiant,0.9499999999999998,0
632,863490ecd9,POAP (Proof of Attendance Protocol),0.9499999999999998,0
633,863490ecd9,Rekt- The dark web of DeFi journalism,0.9499999999999998,0
634,863490ecd9,The Daily Ape,0.9499999999999998,0
635,863490ecd9,DeFi Dad DeFi Tutorials on YouTube and Twitter,0.9499999999999998,0
636,863490ecd9,Chris Blec,0.9499999999999998,0
637,7d59f83716,Coin Center is educating policy makers about public blockchains,4.75,0
638,7d59f83716,BanklessFR & The Daily Gwei FR,4.75,0
639,7d59f83716,YieldFarming.info,4.75,0
640,7d59f83716,Feel the yearn,4.75,0
641,7d59f83716,HAL’s Marathon: “One recipe a day to make Ethereum easier to use”,4.75,0
642,7d59f83716,Snapshot,4.75,0
643,7d59f83716,Bankless,4.75,0
644,7d59f83716,ETH Memes Twitter,4.75,0
645,7d59f83716,DeFi Dad DeFi Tutorials on YouTube and Twitter,4.75,0
646,7d59f83716,Liquidity Vision,4.75,0
647,a5bd7af35d,Developing the Certified Ethereum Professional Exam & Certification (non-profit),0.9499999999999998,0
648,863490ecd9,Bankless,0.9499999999999998,0
649,35796312b8,Bankless,0.6757749844569,0
650,863490ecd9,The Ethereum 2.0 Annotated Specification,0.9499999999999998,0
651,ff734df6f7,Our Bible,1.8999999999999997,0
652,ff734df6f7,Nifty Ink,1.8999999999999997,0
653,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",9.5,0
654,ff734df6f7,NFTfi,4.75,0
655,ff734df6f7,The Daily Ape,1.8999999999999997,0
656,ff734df6f7,Shenanigan,1.8999999999999997,0
657,ff734df6f7,LUKSO: The Blockchain For New Digital Lifestyle,14.249999999999998,0
658,ff734df6f7,Gelato - An automation protocol for Ethereum,4.75,0
659,f9be96dff9,/r/ethstaker,3.7999999999999994,0
660,ff734df6f7,OrganicBlock - Redefining Urban Farming!,4.75,0
661,ff734df6f7,DAppChaser,4.75,0
662,ff734df6f7,ArchiveNode.io - The Public Access Ethereum Archive Node,4.75,0
663,64c898bea8,Developing the Certified Ethereum Professional Exam & Certification (non-profit),0.56314582038075,0
664,715271839f,Bankless,2.85,0
665,56b4d86d8c,/r/ethstaker,10.0,0
666,64c898bea8,Developing the Certified Ethereum Professional Exam & Certification (non-profit),5.6314582038075,0
667,b9548d3375,Nethermind,1.8999999999999997,0
668,b9548d3375,Coin Center is educating policy makers about public blockchains,4.75,0
669,b9548d3375,Nimbus,1.8999999999999997,0
670,b9548d3375,Rotki - The portfolio tracker and accounting tool that protects your privacy,4.75,0
671,929fb119b1,ArchiveNode.io - The Public Access Ethereum Archive Node,0.9499999999999998,0
672,929fb119b1,Ethereum Staking Guides (Ubuntu),0.9499999999999998,0
673,929fb119b1,The Ethereum 2.0 Annotated Specification,0.9499999999999998,0
674,929fb119b1,beaconcha.in - Open source Eth2 blockchain explorer,0.9499999999999998,0
675,929fb119b1,ETH2 Staking Guides by CoinCashew,0.9499999999999998,0
676,929fb119b1,Lighthouse: Ethereum 2.0 Client,0.9499999999999998,0
677,929fb119b1,Developing the Certified Ethereum Professional Exam & Certification (non-profit),0.9499999999999998,0
678,929fb119b1,/r/ethstaker,0.9499999999999998,0
679,929fb119b1,The Daily Gwei by Anthony Sassano (sassal0x),0.9499999999999998,0
680,929fb119b1,POAP (Proof of Attendance Protocol),0.9499999999999998,0
681,929fb119b1,EthHub - Ethereum Information Hub,0.9499999999999998,0
682,929fb119b1,Chris Blec,0.9499999999999998,0
683,929fb119b1,Coin Center is educating policy makers about public blockchains,0.9499999999999998,0
684,8570e86519,EtherDrops,5.6314582038075,0
685,b1a256fb2b,Open Reviews: A Web2 to Web3 Replication Protocol,17.6057167003245,0
686,ff734df6f7,Ethereum Staking Guides (Ubuntu),4.75,0
687,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",8.55,0
688,ff734df6f7,Buidl Guidl,0.9499999999999998,0
689,ff734df6f7,Developing the Certified Ethereum Professional Exam & Certification (non-profit),4.75,0
690,ff734df6f7,POAP (Proof of Attendance Protocol),2.85,0
691,ff734df6f7,StayBit,9.5,0
692,ff734df6f7,web3swift - Elegant Web3 functionality in Swift,0.9499999999999998,0
693,ff734df6f7,beaconcha.in - Open source Eth2 blockchain explorer,2.85,0
694,ff734df6f7,Ethereum.cn,1.8999999999999997,0
695,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,4.75,0
696,ff734df6f7,Meme of the Day,4.75,0
697,ff734df6f7,LockEth,19.0,0
698,2d2f25dff6,Bankless,10.45,0
699,ff734df6f7,ReSource Network,4.75,0
700,ff734df6f7,Shenanigan,14.249999999999998,0
701,e25134e2c4,beaconcha.in - Open source Eth2 blockchain explorer,1.8999999999999997,0
702,e25134e2c4,clr.fund,1.8999999999999997,0
703,e25134e2c4,The Gitcoin Open Source Support Fund,1.8999999999999997,0
704,e25134e2c4,RadicalxChange Foundation,1.8999999999999997,0
705,e25134e2c4,The Daily Gwei by Anthony Sassano (sassal0x),1.8999999999999997,0
706,e25134e2c4,Snapshot,1.8999999999999997,0
707,e25134e2c4,The Defiant,1.8999999999999997,0
708,e25134e2c4,Democracy Earth Foundation,1.8999999999999997,0
709,e25134e2c4,BrightID 🔆 Universal Proof of Uniqueness (Panvala League),1.8999999999999997,0
710,e25134e2c4,DAppNode - Panvala League,1.8999999999999997,0
711,e25134e2c4,Bankless,1.8999999999999997,0
712,e25134e2c4,EthHub - Ethereum Information Hub,1.8999999999999997,0
713,e25134e2c4,Ethereum on ARM,1.8999999999999997,0
714,e25134e2c4,WalletConnect,1.8999999999999997,0
715,e25134e2c4,ArchiveNode.io - The Public Access Ethereum Archive Node,1.8999999999999997,0
716,e25134e2c4,Vyper.fun | CryptoZombies+Ethernaut for Vyper,1.8999999999999997,0
717,e25134e2c4,Ethereum Magicians,1.8999999999999997,0
718,e25134e2c4,Nethermind,1.8999999999999997,0
719,e25134e2c4,Our Network - Community Driven Analytics,1.8999999999999997,0
720,e25134e2c4,Zapper.fi,1.8999999999999997,0
721,56b4d86d8c,beaconcha.in - Open source Eth2 blockchain explorer,10.195903274262001,0
722,ff734df6f7,Bankless,5.6314582038075,0
723,56b4d86d8c,ETH2 Staking Guides by CoinCashew,10.195903274262001,0
724,93ed86393c,The Ethereum 2.0 Annotated Specification,0.9999999999999999,0
725,93ed86393c,Ethereum Staking Guides (Ubuntu),0.9999999999999999,0
726,93ed86393c,/r/ethstaker,0.9999999999999999,0
727,93ed86393c,Lighthouse: Ethereum 2.0 Client,0.9999999999999999,0
728,b3caf4c746,Nethermind,1.1262916407615,0
729,93ed86393c,beaconcha.in - Open source Eth2 blockchain explorer,0.9999999999999999,0
730,93ed86393c,Nimbus,0.9999999999999999,0
731,93ed86393c,Prysm by Prysmatic Labs,0.9999999999999999,0
732,b3caf4c746,Bankless,1.1262916407615,0
733,c1f85755df,EtherDrops,2.81572910190375,0
734,60649f234a,beaconcha.in - Open source Eth2 blockchain explorer,1.23892080483765,0
735,64c898bea8,Developing the Certified Ethereum Professional Exam & Certification (non-profit),5.6314582038075,0
736,9a82a52ad5,EtherDrops,9.5,0
737,717556213b,"Ethereum Is Growing & So Are We! 200k Followers, 10M Views & 1000+ Episodes. We Cover All Aspects Of Ethereum!",1.8999999999999997,0
738,fa8002a1c0,Bankless,0.9517164364434676,0
739,9cdc8c6f3c,Frame,4.5,0
740,8ab2b96152,Kickback,0.94608497823966,0
741,8ab2b96152,astralDAO,0.94608497823966,0
742,1cbac6675e,Vocdoni - Decentralized anonymous voting,0.9499999999999998,0
743,c2cbcbb69e,beaconcha.in - Open source Eth2 blockchain explorer,4.377599999999998,0
744,1c034dfb3a,Vocdoni - Decentralized anonymous voting,0.9499999999999998,0
745,c9f082449a,ArchiveNode.io - The Public Access Ethereum Archive Node,4.85,0
746,b3bb39965c,Web3Bridge,1.8999999999999997,0
747,b3bb39965c,KERNEL Block II [Panvala League],1.8999999999999997,0
748,b3bb39965c,StablePay🙏🙏🏻,1.8999999999999997,0
749,b3bb39965c,Game3.js - A Javascript Game Framework for Web 3.0,1.8999999999999997,0
750,b3bb39965c,Porium,1.8999999999999997,0
751,c9f082449a,Developing the Certified Ethereum Professional Exam & Certification (non-profit),4.85,0
752,b3bb39965c,Nifty Ink,1.8999999999999997,0
753,b3bb39965c,Parcel - Simplifying Crypto payroll & Treasury management at Scale,1.8999999999999997,0
754,b3bb39965c,Decentral Games,1.8999999999999997,0
755,b3bb39965c,Wildcards,1.8999999999999997,0
756,b3bb39965c,Uni 🌱,1.8999999999999997,0
757,b3bb39965c,UpSide is a social media platform linked to an activated savings account that unlocks premium content and a chance to win monthly prizes,1.8999999999999997,0
758,3518b380a5,PayLock Escrow,0.94608497823966,0
759,ff734df6f7,"Trickle - Your Hourly Pay, Cryptographically Secured",1.8999999999999997,0
760,ff734df6f7,NFTfi,9.5,0
761,ff734df6f7,LockEth,9.5,0
762,ff734df6f7,Nimbus,1.8999999999999997,0
763,ff734df6f7,OrganicBlock - Redefining Urban Farming!,4.75,0
764,ff734df6f7,ETHPlanet,1.8999999999999997,0
765,ff734df6f7,Feel the yearn,1.8999999999999997,0
766,ff734df6f7,Git3,4.75,0
767,ff734df6f7,Certy - Certify Original Digital Content on Ethereum Blockchain,4.75,0
